,ID,timestamp,checkpoint,mistakes,preparation,office_hours,semester
337,68658,2021-05-02 12:56:00,23,Didn't simplify all the way through,Revise part 1 and watch some videos,No,Sp21 - 001
338,44661,2021-05-06 01:20:00,23,"23: Did not properly read the question and forgot to add net change
 24: Forgot to add +C to each of the antiderivatives
 17: I need to use a different equation for the diameter of the circle because I can't assume it crosses the middle",I will make sure to remember all components and take time to read the question as well as watch some YouTube videos and practice more before taking the checkpoints again,No,Sp21 - 001
339,57725,2021-05-06 08:05:00,23,I didn't include +C when I got my antiderivatives,I will include the +C,No,Sp21 - 001
340,26815,2021-05-06 08:48:00,23,"When given the function, I did not include +C in my answer, which should be there because of the power rule",Practiced antiderivatives with power rule,No,Sp21 - 001
341,18832,2021-05-07 12:04:00,23,"I didn't find the correct antiderivative, and that could've been prevented by checking to see if the derivative matched. Now that I've reviewed it, I understand that I was supposed the treat the first part as a power rule and the second part also as a power rule.",I'm going to review the derivative rules and double check my derivatives before I submit my answers next time.,No,Sp21 - 001
342,83943,2021-05-08 18:20:00,23,"23- Made a simple mistake with the cos not being a function without a variable and forgetting the +c part. 
 24- I was confused about the net change and the average value.","I had a friend explain the difference about net change and average value. I have looked at past examples from class and the book and worked through them for checkpoint 23, so I know how to correct my mistake.",No,Sp21 - 001
343,62783,2021-05-05 19:05:00,24,"to be honest, I knew how to calculate the average values, but when I attempted to find the net change, I kind of blanked out.","I want to go over the reading again, which helped last time, but I might look at some videos that deal specifically with sine functions regarding these types of problems",No,Sp21 - 001
344,62252,2021-05-05 21:47:00,24,I did not find the net change of the equation.,I will make sure to practice on minding the net change of the equations given.,No,Sp21 - 001
345,44661,2021-05-06 01:20:00,24,"23: Did not properly read the question and forgot to add net change
 24: Forgot to add +C to each of the antiderivatives
 17: I need to use a different equation for the diameter of the circle because I can't assume it crosses the middle",I will make sure to remember all components and take time to read the question as well as watch some YouTube videos and practice more before taking the checkpoints again,No,Sp21 - 001
346,75683,2021-05-06 11:29:00,24,"I didn't complete the entire problem, i found the average values but not the net change",practice problems finding the average value and the net change and making sure i complete the entire problem,No,Sp21 - 001
347,19343,2021-05-06 20:25:00,24,I was confused on how to take the anti derivative on one of the functions,I learned how to take the anti der better and I also learned how to find the net change from the textbook,No,Sp21 - 001
348,18832,2021-05-07 12:05:00,24,I submitted the wrong file.,"Next time I'll be more careful about the file I submit. I really need to watch out for the small details, clearly.",No,Sp21 - 001
349,83943,2021-05-08 18:20:00,24,"23- Made a simple mistake with the cos not being a function without a variable and forgetting the +c part. 
 24- I was confused about the net change and the average value.","I had a friend explain the difference about net change and average value. I have looked at past examples from class and the book and worked through them for checkpoint 23, so I know how to correct my mistake.",No,Sp21 - 001
350,96431,2021-05-07 21:16:00,24,I missed the net change,I will find the net change,No,Sp21 - 001
351,26815,2021-05-07 21:40:00,24,"I didn't include net change for my first equation, and instead of dividing by 2 for the second function, I should have divided by Pi since that was the length of the interval",I will practice taking net change with the correct formula,No,Sp21 - 001
352,98539,2021-05-08 12:52:00,24,just forgot to put the net change,will remember to include the net change,No,Sp21 - 001
353,18832,2021-05-08 12:53:00,24,"I didn't find the antiderivatives and so I also didn't find the definite integral, so the questions weren't truly answered because I need a definite integral in order to be able to find the net change and the average value.",I'm going to review section 4.4 because clearly the way to go about this problem just flew over my head for this checkpoint. I will also watch a YouTube video on how to solve these problems so that I'm sure I'm doing it right.,No,Sp21 - 001
354,31085,2021-05-08 17:04:00,24,I did not correctly label the average value.,I looked to see how to find the average value and now think I am ready.,No,Sp21 - 001
355,32314,2021-05-03 15:39:00,12,"12: Mixed up how I was differentiating/did not use the correct rule when differentiating out.
 13: incorrectly differentiated/moved from (1/t)(2t) into 1/2t^2, where I'd be done. Also did not realize Hopital rule can only be used in quotient
 15: Incorrectly said there were bounds on limit, but there are none so should've just had it go on forever.
 20: Did not explicitly state geometric meaning and bounds within definition.",,,Sp21 - 001
356,32314,2021-05-03 15:39:00,13,"12: Mixed up how I was differentiating/did not use the correct rule when differentiating out.
 13: incorrectly differentiated/moved from (1/t)(2t) into 1/2t^2, where I'd be done. Also did not realize Hopital rule can only be used in quotient
 15: Incorrectly said there were bounds on limit, but there are none so should've just had it go on forever.
 20: Did not explicitly state geometric meaning and bounds within definition.",,,Sp21 - 001
357,32314,2021-05-03 15:39:00,15,"12: Mixed up how I was differentiating/did not use the correct rule when differentiating out.
 13: incorrectly differentiated/moved from (1/t)(2t) into 1/2t^2, where I'd be done. Also did not realize Hopital rule can only be used in quotient
 15: Incorrectly said there were bounds on limit, but there are none so should've just had it go on forever.
 20: Did not explicitly state geometric meaning and bounds within definition.",,,Sp21 - 001
358,32314,2021-05-03 15:39:00,20,"12: Mixed up how I was differentiating/did not use the correct rule when differentiating out.
 13: incorrectly differentiated/moved from (1/t)(2t) into 1/2t^2, where I'd be done. Also did not realize Hopital rule can only be used in quotient
 15: Incorrectly said there were bounds on limit, but there are none so should've just had it go on forever.
 20: Did not explicitly state geometric meaning and bounds within definition.",,,Sp21 - 001
359,77508,2021-04-21 11:43:00,14,On checkpoint 12 I messed up the implicit differentiation and isolating dy/dx. On checkpoint 14 I misused my critical points in my derivative tests. On checkpoint 16 I used a number that was outside of the interval.,I will look over my old submissions and read the chapters from those sections. This will be different from my preparation before because I am going to specifically tailor my reading towards the checkpoints and what I have missed.,Yes,Sp21 - 002
